Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Differences,Amount Differences
2009041457508,2009-03-23 00:00:00,2009-03-16 00:00:00,AUS,Austin-Bergstrom International Airport,Southwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),60.0,Denied,0.0,Deny,7.0,60.0
2005050584190,2005-05-04 00:00:00,2005-04-04 00:00:00,LAS,McCarran International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,50.0,Approved,50.0,Approve in Full,30.0,0.0
2007011118627,2007-01-05 00:00:00,2006-12-19 00:00:00,PSC,Tri-Cities,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,35.0,Approved,35.0,Approve in Full,17.0,0.0
2005051684786,2005-05-13 00:00:00,2005-04-13 00:00:00,TPA,Tampa International,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,30.0,0.0
2006121517260,2006-12-12 00:00:00,2006-11-30 00:00:00,MDW,Midway International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,200.0,Settled,100.0,Settle,12.0,100.0
2004071459343,2004-06-29 00:00:00,2004-06-05 00:00:00,IND,Indianapolis International,Northwest Airlines,Property Damage,Checked Baggage,Other,79.99,Approved,79.99,Approve in Full,24.0,0.0
2004071659618,2004-07-06 00:00:00,2004-05-26 00:00:00,SNA,John Wayne,Delta Air Lines,Property Damage,Checked Baggage,Other,92.99,Approved,92.99,Approve in Full,41.0,0.0
2008050944040,2008-05-06 00:00:00,2008-04-11 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,10.5,Denied,0.0,Deny,25.0,10.5
2005082991727,2005-08-23 00:00:00,2004-10-03 00:00:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Settled,82.84,Settle,324.0,37.16
2006060107185,2006-05-30 00:00:00,2006-05-21 00:00:00,IND,Indianapolis International,Northwest Airlines,Passenger Property Loss,Checkpoint,MP3 Players-(iPods; etc),227.88,Approved,227.88,Approve in Full,9.0,0.0
2007032022557,2007-03-16 00:00:00,2006-03-09 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,55.0,Settled,27.5,Settle,372.0,27.5
2004110366190,2004-09-29 00:00:00,2004-08-17 00:00:00,ABQ,Albuquerque International Sunport Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,200.0,Approved,200.0,Approve in Full,43.0,0.0
2008052744796,2008-05-14 00:00:00,2008-03-09 00:00:00,CLT,Charlotte/Douglas International Airport,USAir,Passenger Property Loss,Checked Baggage,Dishes; Pottery; Glassware; Plasticware; GPS - Global Positioning System,372.0,Denied,0.0,Deny,66.0,372.0
2006032303623,2006-03-16 00:00:00,2006-03-08 00:00:00,LAX,Los Angeles International Airport,Hawaiian Airlines,Property Damage,Checkpoint,Other,800.0,Denied,0.0,Deny,8.0,800.0
2004101464997,2004-09-15 00:00:00,2004-09-07 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,136.0,Approved,136.0,Approve in Full,8.0,0.0
2007091832148,2007-09-14 00:00:00,2007-09-02 00:00:00,MCO,Orlando International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,30.0,Denied,0.0,Deny,12.0,30.0
2006121517209,2006-12-08 00:00:00,2006-10-29 00:00:00,PSP,Palm Springs International,UAL,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Luggage (all types including footlockers),245.0,Denied,0.0,Deny,40.0,245.0
2005071388817,2005-07-08 00:00:00,2005-05-27 00:00:00,PBI,Palm Beach International,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,329.0,Settled,263.43,Settle,42.0,65.57
2008020639180,2008-01-29 00:00:00,2008-01-26 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,16.95,Denied,0.0,Deny,3.0,16.95
2005040481281,2005-03-29 00:00:00,2005-02-28 00:00:00,ORD,Chicago O'Hare International Airport,UAL,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Denied,0.0,Deny,29.0,120.0
2008011738130,2008-01-10 00:00:00,2007-12-30 00:00:00,CMH,Port Columbus International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,69.0,Denied,0.0,Deny,11.0,69.0
2006020300950,2006-01-30 00:00:00,2005-12-21 00:00:00,COS,Colorado Springs Municipal,America West,Passenger Property Loss,Checked Baggage,Other,30.0,Approved,30.0,Approve in Full,40.0,0.0
2006010999111,2006-01-03 00:00:00,2005-12-25 00:00:00,ELP,El Paso International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses),95.0,Denied,0.0,Deny,9.0,95.0
2005031878735,2005-02-22 00:00:00,2005-01-08 00:00:00,IAD,Washington Dulles International,UAL,Passenger Property Loss,Checked Baggage,Other,758.58,Approved,758.58,Approve in Full,45.0,0.0
2006062008257,2006-06-20 00:00:00,2006-06-16 00:00:00,LGA,LaGuardia,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,150.0,Approved,150.0,Approve in Full,4.0,0.0
0822072M,2003-08-22 00:00:00,2003-06-08 00:00:00,PVD,TF Green Airport; Providence,Southwest Airlines,Passenger Property Loss,Checkpoint,DVD/CD Players,799.99,Denied,0.0,Deny,75.0,799.99
2007111434952,2007-11-13 00:00:00,2007-11-11 00:00:00,TPA,Tampa International,AirTran Airlines,Passenger Property Loss,Checked Baggage,Other,50.0,Denied,0.0,Deny,2.0,50.0
2008012438498,2008-01-29 00:00:00,2008-12-07 00:00:00,DTW,Detroit Metropolitan Wayne County Airport,Continental Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),75.0,Denied,0.0,Deny,-313.0,75.0
2005081990967,2005-08-09 00:00:00,2005-07-03 00:00:00,ANC,Ted Stevens Anchorage International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,249.99,Denied,0.0,Deny,37.0,249.99
2009120265964,2009-11-25 00:00:00,2009-11-07 00:00:00,KTN,Ketchikan International,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),31.28,Denied,0.0,Deny,18.0,31.28
2004043050303,2004-03-15 00:00:00,2004-02-26 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Other,15.0,Approved,15.0,Approve in Full,18.0,0.0
0630025M,2003-06-30 00:00:00,2003-03-14 00:00:00,STL,Lambert St. Louis International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),80.0,Approved,80.0,Approve in Full,108.0,0.0
2005100594110,2005-09-30 00:00:00,2005-09-21 00:00:00,JNU,Juneau International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,479.99,Settled,120.0,Settle,9.0,359.99
2004061555743,2004-05-13 00:00:00,2004-03-17 00:00:00,OAK,Metropolitan Oakland International,UAL,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,100.0,Approved,100.0,Approve in Full,57.0,0.0
2005121998054,2005-12-09 00:00:00,2005-11-13 00:00:00,LAS,McCarran International,Frontier Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,409.24,Denied,0.0,Deny,26.0,409.24
2006072710155,2006-07-24 00:00:00,2006-07-15 00:00:00,YAK,Yakutat,Alaska Airlines,Passenger Property Loss,Checked Baggage,Other,177.36,Approved,177.36,Approve in Full,9.0,0.0
2005072889820,2005-07-25 00:00:00,2005-06-10 00:00:00,SEA,Seattle-Tacoma International,Air Canada,Property Damage,Checked Baggage,Luggage (all types including footlockers),710.99,Settled,250.0,Settle,45.0,460.99
2005071889106,2005-07-15 00:00:00,2005-06-04 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,84.93,Approved,84.93,Approve in Full,41.0,0.0
2006111515657,2006-11-09 00:00:00,2006-10-08 00:00:00,MDW,Midway International Airport,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Bedding - Linens and bedspreads,200.0,Approved,200.0,Approve in Full,32.0,0.0
2008091049706,2008-09-09 00:00:00,2008-08-24 00:00:00,EWR,Newark International Airport,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,69.99,Settled,35.0,Settle,16.0,34.989999999999995
2007100332962,2007-10-02 00:00:00,2007-05-31 00:00:00,ORD,Chicago O'Hare International Airport,Aloha Airlines,Passenger Property Loss,Other,Other,96.0,Approved,96.0,Approve in Full,124.0,0.0
2005033080499,2005-03-16 00:00:00,2004-12-08 00:00:00,RNO,Reno/Tahoe International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),32.17,Approved,32.17,Approve in Full,98.0,0.0
2005032178994,2005-02-18 00:00:00,2004-08-17 00:00:00,SJU,Luis Munoz Marin International,American Airlines,Passenger Property Loss,Checked Baggage,Other,233.76,Denied,0.0,Deny,185.0,233.76
2004111667101,2004-09-29 00:00:00,2004-09-22 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Property Damage,Checked Baggage,Other,80.0,Approved,80.0,Approve in Full,7.0,0.0
2004071459314,2004-06-29 00:00:00,2004-06-16 00:00:00,SJU,Luis Munoz Marin International,AirTran Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),243.0,Settled,121.5,Settle,13.0,121.5
2006062908762,2006-06-28 00:00:00,2006-05-31 00:00:00,OMA,Eppley Airfield,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,110.0,Denied,0.0,Deny,28.0,110.0
2005061086191,2005-06-01 00:00:00,2005-05-01 00:00:00,DFW,Dallas-Fort Worth International Airport,Continental Airlines,Property Damage,Checked Baggage,Locks,120.29,Denied,0.0,Deny,31.0,120.29
2009072461711,2009-07-13 00:00:00,2009-04-24 00:00:00,SAN,San Diego International,UAL,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses),38.45,Approved,38.45,Approve in Full,80.0,0.0
2006080910623,2006-08-02 00:00:00,2006-07-04 00:00:00,CMH,Port Columbus International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,490.97,Denied,0.0,Deny,29.0,490.97
0711012M,2003-07-11 00:00:00,2003-06-12 00:00:00,PHX,Phoenix Sky Harbor International,America West,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers),15.0,Approved,15.0,Approve in Full,29.0,0.0
2004082761490,2004-07-27 00:00:00,2004-04-06 00:00:00,IAD,Washington Dulles International,Virgin Atlantic,Property Damage,Checked Baggage,Locks,234.0,Denied,0.0,Deny,112.0,234.0
2006122617901,2006-12-21 00:00:00,2006-09-28 00:00:00,GTR,Golden Triangle Regional,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,119.0,Denied,0.0,Deny,84.0,119.0
2006101914220,2006-10-12 00:00:00,2006-10-01 00:00:00,MDW,Midway International Airport,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,150.0,Denied,0.0,Deny,11.0,150.0
0715520M,2002-11-20 00:00:00,2002-10-16 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checkpoint,Cameras - Digital,350.0,Approved,300.0,Approve in Full,35.0,50.0
2007091131603,2007-09-06 00:00:00,2007-08-27 00:00:00,DFW,Dallas-Fort Worth International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,45.0,Approved,45.0,Approve in Full,10.0,0.0
2004042350111,2004-03-10 00:00:00,2003-09-14 00:00:00,LEX,Blue Grass ;Lexington,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),84.8,Approved,84.8,Approve in Full,178.0,0.0
0305064L,2003-03-05 00:00:00,2003-02-16 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,60.0,Approved,60.0,Approve in Full,17.0,0.0
2008030740673,2008-02-28 00:00:00,2008-01-08 00:00:00,ISP,Long Island McArthur; Islip,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,32.98,Approved,32.98,Approve in Full,51.0,0.0
2006052406944,2006-05-23 00:00:00,2006-05-14 00:00:00,PSC,Tri-Cities,Northwest Airlines,Property Damage,Checked Baggage,Other,37.85,Denied,0.0,Deny,9.0,37.85
2004051351744,2004-03-24 00:00:00,2004-02-23 00:00:00,EYW,Key West International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1200.0,Approved,1200.0,Approve in Full,30.0,0.0
2008110351692,2008-10-24 00:00:00,2007-12-07 00:00:00,MSP,Minneapolis/ St.Paul International Airport,American Airlines,Property Damage,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Locks,173.31,Denied,0.0,Deny,322.0,173.31
2007042624513,2007-04-23 00:00:00,2007-03-11 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Eyeglasses - (including contact lenses); Other,812.46,Settled,384.11,Settle,43.0,428.35
2007100433025,2007-10-01 00:00:00,2007-07-24 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines,Property Damage,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Medicines; Other,316.99,Settled,158.5,Settle,69.0,158.49
2009112565752,2009-11-18 00:00:00,2009-10-25 09:45:00,EWR,Newark International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Currency; GPS - Global Positioning System,310.0,Denied,0.0,Deny,23.0,310.0
2008010237123,2007-12-27 00:00:00,2007-12-21 00:00:00,MEM,Memphis International Airport,Northwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,40.0,Denied,0.0,Deny,6.0,40.0
2006113016470,2006-11-24 00:00:00,2006-10-20 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Northwest Airlines,Property Damage,Checkpoint,Computer - Laptop,1010.58,Approved,1010.58,Approve in Full,35.0,0.0
2009100164189,2009-09-30 00:00:00,2009-09-13 00:00:00,LAS,McCarran International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Binoculars,85.95,Denied,0.0,Deny,17.0,85.95
2005112596413,2005-11-10 00:00:00,2005-11-06 00:00:00,SEA,Seattle-Tacoma International,Southwest Airlines,Property Damage,Checked Baggage,Locks,87.98,Denied,0.0,Deny,4.0,87.98
2008102351465,2008-10-17 00:00:00,2008-09-19 00:00:00,HNL,Honolulu International Airport,Hawaiian Airlines,Passenger Property Loss,Checkpoint,Watches - Expensive more than $100,533.65,Settled,190.51,Settle,28.0,343.14
2006051106041,2006-05-02 00:00:00,2006-04-18 00:00:00,ERI,Erie International,USAir,Passenger Property Loss,Checked Baggage,Silverplate; Goldplate; Pewter; Stainless Steel; Copperware; Bronzeware,580.0,Denied,0.0,Deny,14.0,580.0
2005072189338,2005-07-20 00:00:00,2005-01-20 00:00:00,HNL,Honolulu International Airport,Air China,Passenger Property Loss,Checked Baggage,Other,1439.85,Settled,690.76,Settle,181.0,749.0899999999999
0211113L,2003-02-11 00:00:00,2003-01-09 00:00:00,LGA,LaGuardia,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),50.0,Settled,25.0,Settle,33.0,25.0
2008031140769,2008-03-04 00:00:00,2008-02-25 00:00:00,EWR,Newark International Airport,UAL,Property Damage,Checked Baggage,Other,96.59,Denied,0.0,Deny,8.0,96.59
0602030L,2003-06-02 00:00:00,2003-05-08 00:00:00,TPA,Tampa International,British Airways,Property Damage,Checked Baggage,Luggage (all types including footlockers),120.0,Denied,0.0,Deny,25.0,120.0
2005101294471,2005-10-05 00:00:00,2005-09-16 00:00:00,LAX,Los Angeles International Airport,America West,Passenger Property Loss,Checked Baggage,Cameras - Digital; Other,450.0,Settled,200.16,Settle,19.0,249.84
2008080447946,2008-07-29 00:00:00,2008-07-10 00:00:00,JFK,John F. Kennedy International,Jet Blue,Passenger Property Loss,Checked Baggage,Other; Toys - Other (including games; toys; play dolls etc.),589.7,Denied,0.0,Deny,19.0,589.7
2008122953788,2008-12-22 00:00:00,2008-09-12 00:00:00,CLE,Cleveland Hopkins International,Delta Air Lines,Passenger Property Loss,Checkpoint,Eyeglasses - (including contact lenses),335.0,Denied,0.0,Deny,101.0,335.0
2004060955240,2004-05-05 00:00:00,2004-04-03 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Property Damage,Checked Baggage,Eyeglasses - (including contact lenses),80.95,Approved,80.95,Approve in Full,32.0,0.0
2009090463360,2009-09-02 00:00:00,2009-08-17 00:00:00,F,Foreign airport,Jet Blue,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,220.0,Denied,0.0,Deny,16.0,220.0
2009052959605,2009-05-26 00:00:00,2009-05-18 00:00:00,DFW,Dallas-Fort Worth International Airport,British Airways,Passenger Property Loss,Checked Baggage,Luggage (all types including footlockers); Other; Toys (game systems; cartridges; radio controlled cars; etc.); Toys - Other (including games; toys; play dolls etc.); Video Recordings (blank & commercial),507.68,Denied,0.0,Deny,8.0,507.68
2008011037720,2008-01-07 00:00:00,2007-12-28 00:00:00,MIA,Miami International Airport,Air Canada,Passenger Property Loss,Checked Baggage,Alcoholic beverages,15.95,Denied,0.0,Deny,10.0,15.95
2009123066960,2009-12-23 00:00:00,2009-12-05 00:00:00,RDU,Raleigh-Durham International,Southwest Airlines,Property Damage,Checkpoint,Other,500.0,Settled,400.0,Settle,18.0,100.0
2007021520944,2007-02-07 00:00:00,2006-11-16 00:00:00,MIA,Miami International Airport,Delta Air Lines,Property Damage,Checked Baggage,Other,500.0,Approved,500.0,Approve in Full,83.0,0.0
2009031055985,2009-02-20 00:00:00,2009-02-06 00:00:00,RNO,Reno/Tahoe International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),35.0,Denied,0.0,Deny,14.0,35.0
2008042243104,2008-04-16 00:00:00,2008-04-14 00:00:00,RNO,Reno/Tahoe International,Southwest Airlines,Passenger Property Loss,Checkpoint,Other,22.0,Denied,0.0,Deny,2.0,22.0
2006022101834,2006-02-14 00:00:00,2005-10-11 00:00:00,SEA,Seattle-Tacoma International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,174.03,Denied,0.0,Deny,126.0,174.03
2006040604115,2006-03-27 00:00:00,2006-02-18 00:00:00,SJC,Norman Y Mineta San Jose International,Jet Blue,Property Damage,Checked Baggage,Luggage (all types including footlockers),20.0,Denied,0.0,Deny,37.0,20.0
2006022201962,2006-02-16 00:00:00,2005-12-07 00:00:00,LAS,McCarran International,USAir,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,24.0,Denied,0.0,Deny,71.0,24.0
